File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241010100039_Y7_X2;10,803;165,136;0,848;804,684;0,8864;13,939;-0,085;4,005;104,205;60,931;161,371;180,000;1,554;5896,040;33,094;14,532;16,525;8,772;87,740;24,635;1,792;15,227;0,722;12,065;5698488,305;12;12
20241010100039_Y7_X3;10,191;875,996;0,707;819,222;1,088;13,594;2,973;138,386;806,905;69,091;106,555;169,500;1,806;5663,343;31,362;14,756;14,302;9,989;88,844;25,106;1,566;15,015;0,738;11,304;5698488,305;12;12
20241010100039_Y7_X4;9,850;903,695;0,648;833,493;1,395;13,195;2,692;128,339;820,718;82,978;104,036;171,800;2,038;5855,938;29,321;15,865;13,654;11,229;88,441;25,742;1,509;14,779;0,795;10,797;5698488,305;12;12
20241010100039_Y7_X5;10,107;323,327;0,649;805,059;0,9055;13,067;0,166;6,872;232,745;90,582;178,508;174,600;1,571;5861,215;31,339;13,374;14,698;8,866;88,103;23,373;1,636;14,415;0,663;11,327;5698488,305;12;12
20241010100039_Y7_X6;9,066;182,100;0,813;813,717;0,9002;11,809;0,531;6,432;116,992;65,108;99,366;0,000;1,563;6068,408;28,391;14,354;11,017;9,967;89,813;22,805;1,269;13,492;0,717;10,079;5698488,305;12;12
20241010100039_Y7_X7;9,566;126,746;0,515;796,440;0,8501;12,086;-0,216;3,344;62,492;64,254;132,291;0,000;1,513;5997,878;30,108;10,698;13,337;8,327;87,839;21,414;1,514;13,639;0,545;10,938;5698488,305;12;12
20241010100039_Y7_X8;10,084;158,700;0,143;833,303;0,9333;12,766;-0,208;3,413;89,480;69,220;197,025;0,000;1,593;6402,943;31,337;11,057;14,369;8,613;87,411;22,240;1,627;14,393;0,564;11,517;5698488,305;12;12
20241010100039_Y7_X9;10,560;188,576;0,229;791,055;0,8501;13,370;-0,003;4,276;130,718;57,857;316,005;0,000;1,513;6247,460;34,505;12,003;14,252;7,973;89,820;23,423;1,585;15,286;0,602;12,005;5698488,305;12;12
20241010100039_Y8_X1;10,163;212,285;0,752;779,296;0,8120;13,049;-0,070;3,947;148,989;63,296;161,487;180,000;1,478;5670,379;31,486;12,725;14,983;9,714;88,527;23,988;1,640;14,888;0,638;11,331;5698488,305;12;12
20241010100039_Y8_X2;11,066;222,335;0,774;817,622;0,9351;14,375;0,139;4,382;103,993;118,342;143,662;5,000;1,608;5798,072;33,953;16,585;16,037;10,120;89,109;27,981;1,715;16,288;0,829;12,185;5698488,305;12;12
20241010100039_Y8_X3;10,209;160,591;0,755;869,975;1,016;12,908;0,099;3,254;88,975;71,616;126,270;174,700;1,670;6187,659;32,428;13,471;12,223;10,460;90,004;25,914;1,445;15,651;0,668;11,416;5698488,305;12;12
20241010100039_Y8_X4;10,876;192,248;0,573;807,175;0,8988;14,386;0,771;8,550;131,432;60,816;168,600;90,000;1,558;5988,556;33,919;17,771;13,732;8,668;88,620;24,920;1,589;15,497;0,861;12,216;5698488,305;12;12
20241010100039_Y8_X5;9,392;188,261;0,789;852,997;0,9688;11,987;0,161;3,736;126,899;61,362;112,624;179,800;1,626;6145,974;29,592;13,292;11,387;9,931;89,393;23,461;1,349;14,065;0,664;10,517;5698488,305;12;12
20241010100039_Y8_X6;9,558;175,868;0,849;782,684;0,8359;12,342;0,274;4,943;107,965;67,902;111,563;0,000;1,502;5758,322;29,938;13,874;12,304;9,613;89,132;23,265;1,405;14,076;0,693;10,702;5698488,305;12;12
20241010100039_Y8_X7;9,140;153,644;0,728;804,673;0,8677;11,708;-0,130;3,780;67,742;85,902;118,855;0,000;1,535;6062,428;28,616;11,360;13,475;9,190;88,689;21,296;1,479;13,240;0,571;10,165;5698488,305;12;12
20241010100039_Y8_X8;10,136;129,872;0,425;817,633;0,8928;12,745;-0,128;3,203;64,605;65,267;198,701;90,000;1,561;6118,887;32,632;11,405;13,228;8,856;89,370;23,579;1,492;14,967;0,580;11,596;5698488,305;12;12
20241010100039_Y8_X9;11,410;189,956;0,418;803,113;0,8924;14,366;0,019;3,401;136,263;53,693;393,258;0,000;1,557;6294,949;36,360;13,483;14,269;8,997;88,950;26,273;1,650;16,832;0,680;13,105;5698488,305;12;12
