File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240726115259_Y2_X9;70,109;330,743;0,428;528,392;0,8670;76,346;-0,660;1,694;162,951;167,792;484,121;90,000;1,604;2338,752;54,836;24,234;233,691;6,522;65,137;39,563;3,396;64,642;1,152;102,207;5698488,305;1;7
20240726115259_Y3_X5;70,102;312,830;0,699;525,782;1,234;79,151;-0,850;1,955;140,961;171,869;359,757;90,000;2,068;1539,703;64,009;18,360;249,504;7,830;70,101;41,876;2,688;66,859;0,985;117,714;5698488,305;1;7
20240726115259_Y3_X6;46,498;313,545;0,802;488,773;0,6233;66,971;-1,724;4,511;97,873;215,672;527,522;0,000;1,340;1559,051;57,377;21,097;257,871;9,254;82,967;44,083;22,925;27,775;1,063;23,435;5698488,305;1;7
20241115105900_Y1_X1;42,119;296,673;0,304;734,672;0,6947;49,525;0,724;2,979;192,858;103,815;339,801;180,000;1,396;4147,033;49,646;96,361;36,317;43,045;91,079;134,191;3,004;66,397;2,902;38,499;5698488,305;1;7
20241115105900_Y2_X1;25,670;214,665;0,573;664,209;0,4937;34,337;-0,503;3,096;107,589;107,076;342,501;0,200;1,141;4458,702;52,345;33,617;72,413;14,348;80,085;54,578;7,289;32,748;1,558;26,245;5698488,305;1;7
20241115105900_Y2_X2;23,844;293,724;0,622;606,918;0,4083;42,778;2,787;11,232;214,542;79,181;301,025;180,000;1,056;2336,993;42,488;139,639;23,140;12,919;87,459;168,746;2,406;24,785;8,457;16,736;5698488,305;1;7
20241115105900_Y2_X11;24,361;232,823;0,117;761,885;0,6090;31,579;0,982;4,035;157,826;74,997;160,960;0,000;1,290;3726,314;55,259;57,190;16,742;21,562;89,369;82,040;2,434;46,433;1,966;24,588;5698488,305;1;7
20241115105900_Y3_X2;70,946;289,958;0,519;900,546;1,055;76,390;-0,374;1,482;133,605;156,353;443,155;0,000;1,730;4641,975;112,102;14,484;147,080;3,390;61,480;61,666;3,383;80,266;0,932;92,426;5698488,305;1;7
20241115105900_Y3_X3;52,296;291,524;0,214;624,587;0,6294;66,909;1,190;3,008;184,202;107,322;297,300;0,000;1,415;1689,910;60,597;217,907;26,571;22,591;86,185;171,966;3,243;123,897;1,495;47,478;5698488,305;1;7
20241115105900_Y3_X4;68,655;386,323;0,311;569,390;0,6979;81,490;-0,765;2,156;201,778;184,545;365,521;0,000;1,435;2191,712;122,799;20,653;187,472;3,904;73,123;66,839;4,971;76,910;1,223;115,200;5698488,305;1;7
20241115105900_Y3_X5;61,777;329,322;0,388;767,536;0,8545;77,149;-0,617;2,293;154,032;175,289;402,568;0,000;1,599;4150,375;112,460;46,381;159,553;16,216;74,608;90,883;4,932;87,641;1,436;105,932;5698488,305;1;7
20241115105900_Y3_X6;52,337;318,940;0,210;871,899;0,9433;66,874;1,103;2,949;210,974;107,965;296,141;0,000;1,631;4479,457;70,830;194,411;29,957;23,490;86,823;170,850;3,672;121,033;1,663;49,441;5698488,305;1;7
