File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240731155649_Y5_X4;9,937;257,498;0,114;888,400;0,8991;12,314;-0,152;3,005;183,409;74,088;138,166;9,500;1,523;7385,792;32,963;8,995;11,828;8,508;90,008;22,112;1,409;14,878;0,472;11,521;5698488,305;2;8
20240731155649_Y5_X5;8,681;212,899;0,245;913,765;0,9537;10,981;-0,055;3,517;134,045;78,854;103,941;180,000;1,569;7741,785;27,937;10,692;11,543;8,231;89,123;19,859;1,315;12,509;0,534;9,843;5698488,305;2;8
20240731155649_Y5_X6;8,407;196,305;0,264;839,043;0,8229;11,182;0,175;6,351;100,301;96,004;92,926;11,500;1,453;7270,763;25,187;13,044;14,093;8,557;87,417;18,656;1,486;11,494;0,631;9,177;5698488,305;2;8
20240731155649_Y5_X7;7,374;101,560;0,128;232,282;0,05091;9,339;-0,318;3,249;56,022;45,538;126,731;11,600;0,334;315,539;22,955;7,446;11,298;8,201;87,515;15,740;1,253;10,415;0,374;8,374;5698488,305;2;8
20240801091607_Y4_X3;24,039;513,204;0,276;520,719;0,3248;29,929;0,550;5,385;292,273;220,931;298,033;90,000;0,923;2741,179;80,430;47,252;18,444;4,786;90,503;47,866;2,476;33,264;1,658;28,800;5698488,305;2;8
20240801091607_Y4_X4;21,770;257,638;0,357;605,490;0,3551;25,979;-0,115;2,172;179,270;78,369;396,144;90,000;0,950;3773,452;76,906;11,773;15,956;5,319;91,276;43,024;2,394;32,321;0,726;27,098;5698488,305;2;8
20240801091607_Y4_X5;18,138;176,037;0,362;491,088;0,2005;22,034;-0,031;2,659;102,399;73,638;402,608;90,000;0,704;1927,004;58,700;17,793;18,049;7,713;88,873;39,312;2,228;26,544;0,934;21,381;5698488,305;2;8
20240801091607_Y5_X3;22,580;316,502;0,356;426,269;0,1890;28,156;0,807;6,342;241,673;74,829;396,778;90,000;0,687;1005,187;79,609;43,693;11,777;5,024;93,540;48,551;2,160;32,230;1,608;26,551;5698488,305;2;8
20240801091607_Y5_X4;23,291;327,179;0,348;564,073;0,3293;28,986;0,118;3,958;197,218;129,962;383,772;90,000;0,921;2674,518;76,949;23,638;25,741;7,135;89,425;47,105;3,077;33,841;1,184;27,641;5698488,305;2;8
20240801091607_Y5_X5;21,084;314,673;0,361;788,158;0,6543;25,357;-0,317;2,644;179,493;135,179;394,993;90,000;1,295;5856,642;69,560;13,129;25,153;3,642;87,759;37,946;3,043;28,523;0,683;24,831;5698488,305;2;8
20240801091607_Y6_X3;21,211;260,231;0,358;387,250;0,1651;25,513;0,171;2,898;180,684;79,546;393,964;90,000;0,660;702,663;77,115;18,943;13,107;6,096;94,117;45,295;2,232;31,638;0,991;25,163;5698488,305;2;8
20240801091607_Y6_X4;18,830;242,182;0,361;620,633;0,3684;23,264;0,327;4,890;162,639;79,544;395,518;90,000;0,970;3710,485;66,834;20,434;16,674;5,493;92,435;38,723;2,256;27,560;0,933;22,241;5698488,305;2;8
20240801091607_Y7_X3;21,251;262,347;0,345;571,104;0,3353;26,733;0,402;5,016;179,283;83,064;380,406;90,000;0,923;2327,320;69,475;29,556;21,180;6,308;89,144;41,969;2,580;30,288;1,275;25,489;5698488,305;2;8
20240801091607_Y7_X4;19,506;426,105;0,306;695,735;0,5196;25,285;0,642;5,570;172,519;253,587;331,569;90,000;1,172;3305,596;63,586;33,954;21,574;8,576;91,402;47,356;2,557;28,403;1,625;21,513;5698488,305;2;8
20240801091607_Y8_X3;20,729;305,506;0,343;540,515;0,3180;25,861;0,582;6,105;218,661;86,846;375,064;90,000;0,922;1826,045;64,222;32,563;17,724;6,292;85,785;42,595;2,225;28,571;1,398;25,363;5698488,305;2;8
20240801091607_Y8_X4;18,670;268,517;0,296;637,081;0,4457;24,401;0,922;6,793;173,264;95,253;317,017;90,000;1,107;2442,349;60,847;33,559;17,988;9,457;92,166;47,343;2,161;28,196;1,669;20,878;5698488,305;2;8
20240801091607_Y8_X5;18,997;264,159;0,272;736,326;0,6478;25,046;0,495;5,815;168,143;96,017;287,469;90,000;1,327;3705,208;57,978;34,784;25,214;8,336;88,075;44,533;2,805;26,431;1,633;21,260;5698488,305;2;8
20240801091607_Y9_X3;21,373;274,486;0,296;734,803;0,5192;26,599;-0,009;3,430;148,198;126,289;322,068;90,000;1,171;3770,638;74,376;26,328;28,984;6,401;93,203;48,465;2,754;31,001;1,243;24,560;5698488,305;2;8
20240801091607_Y9_X4;18,620;282,262;0,239;716,879;0,5734;24,434;0,609;6,430;171,774;110,488;254,960;90,000;1,232;2952,417;59,660;36,872;23,769;7,011;89,879;42,062;2,624;25,205;1,646;20,715;5698488,305;2;8
20240801091607_Y9_X5;17,635;269,296;0,226;736,731;0,5419;21,973;0,135;4,338;182,113;87,184;243,872;90,000;1,190;4108,514;59,409;21,494;19,757;6,048;90,117;36,590;2,412;24,702;1,010;20,269;5698488,305;2;8
20240801091607_Y10_X3;18,181;176,136;0,394;245,544;0,1138;21,849;-0,149;2,527;110,739;65,398;433,492;90,000;0,547;562,307;59,606;16,985;17,903;4,701;87,391;34,973;2,227;24,860;0,797;22,370;5698488,305;2;8
20240801091607_Y10_X5;17,491;260,573;0,241;735,007;0,5490;23,642;1,326;10,677;189,715;70,857;256,811;90,000;1,208;3311,928;55,293;38,389;18,914;7,563;89,474;40,307;2,254;24,144;1,725;19,577;5698488,305;2;8
20240801093226_Y3_X2;11,630;127,183;0,384;416,730;0,1291;14,270;-0,316;2,808;45,057;82,126;403,547;90,000;0,560;1504,702;37,643;8,616;14,443;7,139;88,232;23,595;1,631;16,756;0,477;13,937;5698488,305;2;8
20240801093226_Y3_X3;13,022;221,425;0,299;792,528;0,7449;15,877;0,011;2,577;129,560;91,865;265,860;180,000;1,380;6698,958;43,571;11,569;12,248;10,003;91,806;30,065;1,619;20,308;0,578;15,002;5698488,305;2;8
20240801093226_Y3_X4;13,250;293,171;0,334;967,018;1,144;16,944;0,219;7,391;186,945;106,226;242,545;0,000;1,738;7802,114;42,801;14,191;18,679;6,883;88,322;26,692;2,127;18,497;0,694;15,189;5698488,305;2;8
20240801093226_Y3_X5;12,823;325,581;0,289;878,753;0,9315;16,706;0,865;10,110;178,943;146,638;230,739;90,000;1,551;7503,811;42,102;18,623;15,351;8,452;90,825;29,392;1,747;18,815;0,919;14,427;5698488,305;2;8
20240801093226_Y3_X6;11,033;179,587;0,280;869,575;0,8937;13,784;-0,421;3,021;77,578;102,009;291,087;90,000;1,512;7669,144;34,741;8,913;16,378;7,319;87,111;22,533;1,809;15,420;0,482;12,880;5698488,305;2;8
20240801093226_Y3_X7;11,365;253,590;0,365;901,686;0,9716;14,105;-0,143;2,881;137,167;116,422;345,100;180,000;1,580;7917,846;37,556;11,068;14,225;8,217;89,924;25,636;1,650;16,757;0,578;13,041;5698488,305;2;8
20240801093226_Y4_X2;15,467;251,044;0,327;969,747;1,097;18,953;-0,103;2,618;149,904;101,140;340,550;90,000;1,692;7816,888;52,438;13,152;16,472;8,114;90,932;34,502;2,091;23,162;0,703;17,939;5698488,305;2;8
20240801093226_Y4_X3;14,165;232,190;0,295;951,399;1,052;17,404;-0,276;2,663;81,958;150,232;248,756;180,000;1,650;7721,910;47,374;10,424;17,163;6,568;88,748;29,085;2,130;20,342;0,576;16,610;5698488,305;2;8
20240801093226_Y4_X4;15,830;343,549;0,268;970,976;1,117;19,823;-0,538;3,141;150,515;193,034;282,482;90,000;1,702;8027,951;47,695;11,170;25,331;6,514;84,733;29,023;2,782;21,233;0,602;18,721;5698488,305;2;8
20240801093226_Y4_X5;13,740;217,786;0,311;827,239;0,8144;16,645;-0,013;2,648;80,413;137,373;432,088;180,000;1,440;7260,210;46,102;11,009;13,431;9,137;92,150;29,976;1,722;20,759;0,560;15,681;5698488,305;2;8
20240801093226_Y4_X6;13,414;219,162;0,309;790,069;0,7385;17,063;-0,639;3,381;139,329;79,833;425,490;180,000;1,366;7159,603;40,493;9,936;24,475;7,037;85,675;25,851;2,636;17,855;0,542;15,178;5698488,305;2;8
20240801093226_Y4_X7;12,226;196,501;0,652;883,672;0,9160;14,955;-0,302;2,645;54,025;142,476;487,940;0,000;1,531;7738,795;40,530;8,535;15,190;6,286;88,650;24,548;1,792;17,355;0,486;14,437;5698488,305;2;8
20240801093226_Y5_X2;13,782;229,847;0,438;892,647;0,9286;16,949;-0,226;2,755;156,479;73,368;458,600;90,000;1,548;7287,120;45,997;11,131;16,522;7,216;89,567;29,262;1,954;20,136;0,600;16,189;5698488,305;2;8
20240801093226_Y5_X3;14,509;312,509;0,373;958,041;1,075;17,544;-0,079;2,453;146,779;165,730;387,096;90,000;1,672;7741,609;50,529;10,909;12,860;6,876;91,269;31,049;1,769;21,738;0,613;17,339;5698488,305;2;8
20240801093226_Y5_X4;12,306;171,508;0,266;923,235;0,9985;15,344;-0,068;2,937;105,581;65,928;167,690;90,000;1,604;7789,098;40,191;12,851;14,897;10,067;90,697;29,434;1,698;19,083;0,641;14,071;5698488,305;2;8
20240801093226_Y5_X5;11,091;115,695;0,250;373,779;0,1148;13,922;-0,377;3,005;60,164;55,531;185,143;0,000;0,526;1546,387;34,479;10,068;16,870;7,978;86,896;23,506;1,853;15,496;0,543;12,834;5698488,305;2;8
20240801093226_Y5_X6;10,898;160,036;0,229;942,174;1,044;13,842;-0,438;3,437;78,987;81,049;240,612;90,000;1,640;8150,191;34,026;9,608;17,889;8,654;88,004;23,040;1,899;15,590;0,499;12,285;5698488,305;2;8
20240801093226_Y5_X7;11,939;142,380;0,505;899,149;0,9508;14,538;-0,155;2,516;59,837;82,542;307,339;0,000;1,559;7952,496;41,276;8,598;12,509;7,097;90,956;25,553;1,590;17,800;0,490;14,070;5698488,305;2;8
