File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241011134316_Y4_X3;48,958;374,258;0,259;677,733;0,9246;58,128;-0,110;2,299;139,676;234,581;366,027;0,000;1,635;6787,781;158,270;33,098;41,542;7,728;88,218;100,993;5,226;72,094;2,043;59,740;5698488,305;11;11
20241011134316_Y4_X10;9,383;158,006;0,154;329,215;0,1136;13,312;0,650;6,403;108,155;49,851;213,051;0,000;0,524;1402,161;22,708;24,902;16,551;11,736;83,934;32,364;1,662;12,881;1,284;9,600;5698488,305;11;11
20241011134316_Y4_X11;20,421;180,906;0,211;470,273;0,1807;25,848;1,065;3,274;128,541;52,365;294,952;180,000;0,676;1801,597;34,806;61,229;11,667;25,180;91,273;69,351;1,422;42,410;1,246;19,389;5698488,305;11;11
20241011134316_Y4_X12;22,712;191,326;0,251;517,210;0,2333;27,618;0,841;2,978;140,657;50,669;357,322;0,000;0,775;1343,239;51,570;48,943;7,514;23,599;95,991;65,752;1,298;44,962;1,075;23,907;5698488,305;11;11
20241011134316_Y5_X1;182,735;460,292;0,407;563,622;1,629;185,398;-0,110;1,068;222,477;237,815;436,013;90,000;2,205;4678,208;89,015;6,224;588,943;1,924;50,621;56,417;1,973;191,310;0,509;202,329;5698488,305;11;11
20241011134316_Y5_X2;67,801;410,813;0,478;373,910;0,7731;106,988;2,396;6,886;328,589;82,224;366,635;0,000;1,406;4226,533;26,255;579,282;16,680;12,584;81,707;342,880;1,720;282,024;2,080;45,983;5698488,305;11;11
20241011134316_Y5_X3;141,845;424,875;0,256;498,916;0,9923;153,554;0,766;1,665;278,771;146,104;364,185;0,000;1,765;4436,893;41,465;562,578;11,011;34,854;92,243;350,826;1,521;234,041;1,072;113,039;5698488,305;11;11
20241011134316_Y6_X1;109,385;450,925;0,370;524,110;1,052;140,878;1,599;3,633;342,911;108,014;390,276;90,000;1,783;4223,367;32,218;599,212;13,858;21,472;89,565;371,713;1,583;295,667;0,763;75,273;5698488,305;11;11
20241011134316_Y7_X1;30,727;413,689;0,108;398,871;0,5983;70,422;4,161;19,134;358,555;55,134;112,949;90,000;1,455;3677,946;22,793;338,858;12,685;9,177;81,657;339,047;1,285;11,286;15,636;9,876;5698488,305;11;11
20241011134316_Y8_X1;59,475;392,769;0,190;458,524;0,5084;97,808;2,594;8,010;320,468;72,301;200,839;90,000;1,309;3575,580;33,589;360,632;10,446;17,870;92,991;335,779;1,180;116,324;18,907;24,770;5698488,305;11;11
20241011134316_Y9_X1;71,086;380,429;0,237;458,547;0,4573;104,150;2,083;5,524;301,131;79,299;252,399;90,000;1,215;4253,444;35,880;371,715;8,795;21,422;94,212;314,253;1,113;259,094;1,043;51,200;5698488,305;11;11
20241011134316_Y10_X1;116,352;351,403;0,388;457,423;0,8367;128,852;0,928;1,892;236,145;115,258;438,690;90,000;1,565;4805,197;36,638;508,142;6,746;29,637;95,898;290,403;0,937;207,289;0,426;88,434;5698488,305;11;11
20241011134316_Y11_X1;62,875;330,577;0,405;447,787;1,244;90,768;-1,997;5,127;86,239;244,338;367,624;0,000;1,982;6099,364;33,783;3,599;292,362;1,669;76,096;17,643;34,029;16,337;0,213;17,953;5698488,305;11;11
20241011134316_Y11_X2;118,949;354,925;0,262;674,030;1,731;125,954;-0,623;1,444;147,549;207,375;373,359;0,000;2,515;7325,639;61,271;16,426;439,706;7,823;65,144;41,413;1,524;106,916;0,915;170,831;5698488,305;11;11
20241011134316_Y11_X3;140,595;369,966;0,531;576,974;1,951;142,042;-0,085;1,062;193,529;176,437;453,872;0,000;2,588;6129,792;36,499;505,637;6,330;53,534;96,663;66,871;0,896;153,540;0,933;151,185;5698488,305;11;11
20241011134316_Y11_X4;67,139;314,326;0,227;381,893;1,437;90,342;1,782;4,249;244,768;69,558;278,176;166,700;2,260;4093,212;22,230;412,129;6,346;18,583;92,472;249,886;0,812;201,210;0,813;45,273;5698488,305;11;11
20241011134316_Y11_X5;69,717;311,115;0,234;377,303;0,5024;85,875;1,466;3,528;233,682;77,432;328,697;0,000;1,401;3813,554;22,665;320,188;6,056;27,231;94,041;254,772;0,744;167,964;3,188;48,645;5698488,305;11;11
20241011134316_Y11_X6;37,551;375,378;0,218;379,656;0,3382;48,873;1,801;5,206;252,341;123,037;305,881;0,000;0,983;2906,687;20,757;163,272;6,707;26,918;94,173;165,441;0,694;78,522;4,805;24,765;5698488,305;11;11
